Date,VFV,XIU,ZAG
2016-03-18,41.808448791503906,15.11713695526123,11.889359474182129
2016-03-21,41.782100677490234,15.208520889282227,11.874433517456055
2016-03-22,41.562564849853516,15.139981269836426,11.874433517456055
2016-03-23,41.887481689453125,15.025747299194336,11.904288291931152
2016-03-24,41.94015884399414,15.002901077270508,11.911759376525879
2016-03-28,41.77332305908203,15.048600196838379,11.911757469177246
2016-03-29,41.75575637817383,15.079059600830078,11.949161529541016
2016-03-30,41.64159393310547,15.170449256896973,11.949161529541016
2016-03-31,41.65916442871094,15.132369041442871,11.949161529541016
2016-04-01,41.99285888671875,15.086675643920898,11.934203147888184
2016-04-04,42.01042175292969,14.972434997558594,11.949161529541016
2016-04-05,41.86113357543945,14.926743507385254,12.001538276672363
2016-04-06,42.142147064208984,14.98005485534668,11.986572265625
2016-04-07,41.82600784301758,14.888664245605469,12.001538276672363
2016-04-08,41.46596908569336,15.040980339050293,11.971607208251953
2016-04-11,41.02690505981445,15.056209564208984,11.964127540588379
2016-04-12,40.974212646484375,15.246607780456543,11.934203147888184
2016-04-13,41.562564849853516,15.36083984375,11.971607208251953
2016-04-14,41.71185302734375,15.368459701538086,11.94168758392334
2016-04-15,41.63282775878906,15.322763442993164,11.971607208251953
2016-04-18,41.73818588256836,15.398916244506836,11.949161529541016
2016-04-19,41.43962097167969,15.566461563110352,11.949161529541016
2016-04-20,41.43083953857422,15.635000228881836,11.956646919250488
2016-04-21,41.49230194091797,15.589305877685547,11.934203147888184
2016-04-22,41.290340423583984,15.589305877685547,11.919233322143555
2016-04-25,41.27277755737305,15.497922897338867,11.896791458129883
2016-04-26,41.13227462768555,15.513151168823242,11.904285430908203
2016-04-27,41.21132278442383,15.581694602966309,11.926794052124023
2016-04-28,40.535125732421875,15.581694602966309,11.941797256469727
2016-04-29,40.385841369628906,15.642622947692871,11.934294700622559
2016-05-02,40.67563247680664,15.558846473693848,11.91179084777832
2016-05-03,40.88640213012695,15.398916244506836,11.956798553466797
2016-05-04,41.141056060791016,15.299914360046387,11.98680305480957
2016-05-05,41.12349319458008,15.284680366516113,12.009310722351074
2016-05-06,41.422054290771484,15.34560489654541,12.039311408996582
2016-05-09,41.61526107788086,15.185681343078613,12.046814918518066
2016-05-10,41.94015884399414,15.436994552612305,12.046814918518066
2016-05-11,41.40449523925781,15.4293794631958,12.054311752319336
2016-05-12,41.316680908203125,15.421762466430664,12.024311065673828
2016-05-13,41.316680908203125,15.383686065673828,12.061812400817871
2016-05-16,41.58891296386719,15.558846473693848,12.031805992126465
2016-05-17,41.220096588134766,15.589305877685547,12.031805992126465
2016-05-18,41.62403106689453,15.528387069702148,11.994300842285156
2016-05-19,41.73818588256836,15.490309715270996,11.994300842285156
2016-05-20,42.0718879699707,15.627389907836914,12.031805992126465
2016-05-24,42.633907318115234,15.665465354919434,12.009249687194824
2016-05-25,42.53731155395508,15.802553176879883,12.024290084838867
2016-05-26,42.388031005859375,15.787312507629395,12.054442405700684
2016-05-27,42.730499267578125,15.855859756469727,12.046903610229492
2016-05-30,42.739261627197266,15.833015441894531,12.01675033569336
2016-05-31,42.95881271362305,15.779703140258789,12.069523811340332
2016-06-01,42.84465789794922,15.787312507629395,12.09213924407959
2016-06-02,43.08174514770508,15.886322021484375,12.12983512878418
2016-06-03,42.467044830322266,15.977705955505371,12.159980773925781
2016-06-06,42.2211799621582,16.008169174194336,12.144906997680664
2016-06-07,42.15092849731445,16.130020141601562,12.15245246887207
2016-06-08,42.05431365966797,16.03863525390625,12.144906997680664
2016-06-09,42.0630989074707,15.95485782623291,12.167523384094238
2016-06-10,41.817230224609375,15.71877670288086,12.21275806427002
2016-06-13,41.64159393310547,15.680697441101074,12.205215454101562
2016-06-14,41.71185302734375,15.558846473693848,12.21275806427002
2016-06-15,41.89625930786133,15.604884147644043,12.235371589660645
2016-06-16,42.15970230102539,15.566519737243652,12.227831840515137
2016-06-17,41.72063064575195,15.61255168914795,12.220296859741211
